date,symbol,rsi,atr,volume_spike,signal
2021-03-04,AAPL,71.7625,4.06574,0,HOLD
2021-03-05,AAPL,71.0683,4.22993,0,HOLD
2021-03-26,GOOG,68.0273,2.29371,0,HOLD
2021-03-29,GOOG,63.8044,2.04476,0,HOLD
2021-03-08,AAPL,73.7597,4.40594,0,HOLD
2021-03-09,AAPL,71.59,4.40803,0,HOLD
2021-03-30,GOOG,53.9131,2.08943,0,HOLD
2021-03-31,GOOG,54.156,2.03668,0,HOLD
2021-03-10,AAPL,62.9885,4.42542,0,HOLD
2021-03-11,AAPL,63.4053,4.44351,0,HOLD
2021-04-01,GOOG,46.8815,1.99373,0,HOLD
2021-04-05,GOOG,31.1103,2.04102,0,BUY
2021-03-12,AAPL,63.2902,4.45116,0,HOLD
2021-03-30,MSFT,55.2181,4.38077,0,HOLD
2021-03-31,MSFT,53.2203,4.22895,0,HOLD
2021-03-15,AAPL,54.6278,4.19305,0,HOLD
2021-03-16,AAPL,48.6667,3.98155,0,HOLD
2021-04-01,MSFT,43.8804,4.33543,0,HOLD
2021-04-05,MSFT,40.1961,4.48656,0,HOLD
2021-03-17,AAPL,51.0538,3.97042,0,HOLD
2021-03-18,AAPL,49.4995,3.80345,0,HOLD
2021-04-06,MSFT,36.9198,4.67822,0,HOLD
2021-04-07,MSFT,36.5606,4.56831,0,HOLD
2021-03-19,AAPL,56.252,3.77771,0,HOLD
2021-03-22,AAPL,65.2109,3.50847,0,HOLD
2021-04-08,MSFT,27.419,4.54015,0,HOLD
2021-04-09,MSFT,24.7749,4.42199,0,HOLD
2021-03-23,AAPL,52.8506,3.4876,0,HOLD
2021-03-24,AAPL,47.7146,3.35819,0,HOLD
2021-04-12,MSFT,22.4774,4.45153,0,HOLD
2021-04-13,MSFT,25.1195,4.15613,0,HOLD
2021-03-25,AAPL,52.7778,3.24549,0,HOLD
2021-03-26,AAPL,51.087,3.12652,0,HOLD
2021-04-14,MSFT,25.2083,4.04485,0,HOLD
2021-04-15,MSFT,19.8186,4.11148,0,HOLD
2021-03-29,AAPL,44.977,2.98321,0,HOLD
2021-03-30,AAPL,53.1651,2.92755,0,HOLD
2021-04-16,MSFT,10.4308,3.89234,0,HOLD
2021-04-19,MSFT,11.8863,3.77143,0,HOLD
2021-03-31,AAPL,51.7349,2.90668,0,HOLD
2021-04-01,AAPL,43.6129,2.88581,0,HOLD
2021-04-20,MSFT,9.87762,3.68488,0,HOLD
2021-04-21,MSFT,7.7023,3.72678,0,HOLD
2021-04-05,AAPL,45.0243,2.84685,0,HOLD
2021-04-06,AAPL,48.2654,2.71815,0,HOLD
2021-04-22,MSFT,8.95015,3.50146,0,HOLD
2021-04-23,MSFT,19.1679,3.5942,0,HOLD
2021-04-07,AAPL,45.9692,2.60057,0,HOLD
2021-04-08,AAPL,37.3699,2.62074,0,HOLD
2021-04-26,MSFT,20.0426,3.39704,0,HOLD
2021-04-27,MSFT,20.4885,3.37986,0,HOLD
2021-04-09,AAPL,27.3972,2.52265,0,BUY
2021-04-28,MSFT,43.0667,3.48497,0,HOLD
2021-04-29,MSFT,44.6904,3.58458,0,HOLD
2021-04-30,MSFT,58.7902,3.82845,0,HOLD
2021-04-12,AAPL,24.8036,2.64927,0,HOLD
2021-04-13,AAPL,28.5848,2.55256,0,HOLD
2021-05-03,MSFT,56.5691,3.87997,0,HOLD
2021-05-04,MSFT,60.304,3.95004,0,SELL
2021-04-14,AAPL,23.9466,2.61587,0,HOLD
2021-04-06,GOOG,25.4927,2.21901,0,HOLD
2021-04-07,GOOG,24.4259,2.11018,0,HOLD
2021-04-15,AAPL,16.1611,2.61448,0,HOLD
2021-04-16,AAPL,16.4179,2.52404,0,HOLD
2021-04-08,GOOG,17.1531,2.09902,0,HOLD
2021-04-09,GOOG,17.7287,2.0471,0,HOLD
2021-04-19,AAPL,20.7307,2.43081,0,HOLD
2021-04-20,AAPL,13.1489,2.40716,0,HOLD
2021-04-12,GOOG,17.183,2.04677,0,HOLD
2021-04-13,GOOG,18.8612,2.06426,0,HOLD
2021-04-21,AAPL,24.9181,2.47186,0,HOLD
2021-04-14,GOOG,18.8601,2.02186,0,HOLD
2021-04-15,GOOG,13.508,1.99402,0,HOLD
2021-04-16,GOOG,10.947,1.96728,0,HOLD
2021-04-22,AAPL,26.5734,2.46769,0,HOLD
2021-04-23,AAPL,29.9661,2.54073,0,HOLD
2021-04-19,GOOG,10.9574,1.91417,0,HOLD
2021-04-20,GOOG,11.4249,1.87091,0,HOLD
2021-04-26,AAPL,29.9084,2.50803,0,HOLD
2021-04-27,AAPL,27.3222,2.50943,0,HOLD
2021-04-21,GOOG,17.2779,1.9104,0,HOLD
2021-04-22,GOOG,18.9718,1.89461,0,HOLD
2021-04-23,GOOG,25.7785,1.86363,0,HOLD
2021-04-28,AAPL,34.9607,2.33481,0,HOLD
2021-04-29,AAPL,32.5666,2.44056,0,HOLD
2021-04-30,AAPL,51.7536,2.56022,0,HOLD
2021-05-05,MSFT,63.4192,4.07232,0,HOLD
2021-05-06,MSFT,69.0799,4.17399,0,HOLD
2021-05-03,AAPL,50.94,2.57901,0,HOLD
2021-05-04,AAPL,59.5517,2.56996,0,HOLD
2021-05-07,MSFT,60.2814,4.4529,0,HOLD
2021-05-10,MSFT,59.1424,4.4371,0,HOLD
2021-05-05,AAPL,61.2683,2.67084,0,SELL
2021-05-11,MSFT,66.6514,4.69952,0,HOLD
2021-04-26,GOOG,29.3886,1.72864,0,HOLD
2021-04-27,GOOG,27.9191,1.74481,0,HOLD
2021-05-06,AAPL,65.0258,2.75432,0,HOLD
2021-05-07,AAPL,55.138,2.93189,0,HOLD
2021-04-28,GOOG,25.9078,1.92292,1,HOLD
2021-04-29,GOOG,19.2776,2.10095,0,HOLD
2021-05-10,AAPL,61.3935,2.91263,0,HOLD
2021-05-11,AAPL,66.0698,3.07474,0,HOLD
2021-04-30,GOOG,21.9389,2.0971,0,HOLD
2021-05-03,GOOG,20.9733,2.055,0,HOLD
2021-05-12,AAPL,67.9048,3.14821,0,HOLD
2021-05-13,AAPL,63.8312,3.12414,0,HOLD
2021-05-04,GOOG,31.9917,2.15724,0,HOLD
2021-05-05,GOOG,32.5563,2.29463,0,HOLD
2021-05-14,AAPL,66.3136,3.05689,0,HOLD
2021-05-17,AAPL,65.3176,3.0947,0,HOLD
2021-05-06,GOOG,40.6169,2.2626,0,HOLD
2021-05-07,GOOG,31.5161,2.38905,0,HOLD
2021-05-18,AAPL,64.7219,3.12691,0,HOLD
2021-05-19,AAPL,74.4083,3.15797,0,HOLD
2021-05-10,GOOG,38.8852,2.42774,0,HOLD
2021-05-11,GOOG,49.0865,2.59878,0,HOLD
2021-05-20,AAPL,63.0825,2.9551,0,HOLD
2021-05-21,AAPL,57.5369,2.97143,0,HOLD
2021-05-12,GOOG,54.1046,2.68223,0,HOLD
2021-05-13,GOOG,52.9855,2.71062,0,HOLD
2021-05-24,AAPL,59.0231,2.9655,0,HOLD
2021-05-14,GOOG,53.8066,2.71593,0,HOLD
2021-05-17,GOOG,53.6004,2.7528,0,HOLD
2021-05-18,GOOG,60.7411,2.53668,0,SELL
2021-05-25,AAPL,52.1267,2.77163,0,HOLD
2021-05-12,MSFT,70.352,4.76822,0,HOLD
2021-05-13,MSFT,68.9802,4.77989,0,HOLD
2021-05-26,AAPL,51.3282,2.73291,0,HOLD
2021-05-27,AAPL,59.1153,2.52624,0,HOLD
2021-05-14,MSFT,68.9802,4.76547,0,HOLD
2021-05-17,MSFT,67.3758,4.86302,0,HOLD
2021-05-28,AAPL,58.1287,2.57572,0,HOLD
2021-06-01,AAPL,45.6592,2.2419,0,HOLD
2021-05-18,MSFT,62.8977,4.58548,0,HOLD
2021-05-19,MSFT,67.7982,4.78865,0,HOLD
2021-06-02,AAPL,47.672,2.09625,0,HOLD
2021-06-03,AAPL,49.724,2.01263,0,HOLD
2021-05-20,MSFT,56.1003,4.66996,0,HOLD
2021-05-21,MSFT,56.155,4.69053,0,HOLD
2021-06-04,AAPL,56.3892,1.99381,0,HOLD
2021-06-07,AAPL,51.7483,2.01332,0,HOLD
2021-05-24,MSFT,53.219,4.70553,0,HOLD
2021-05-25,MSFT,46.1356,4.62446,0,HOLD
2021-06-08,AAPL,49.8933,2.01402,0,HOLD
2021-06-09,AAPL,37.32,1.90391,0,HOLD
2021-05-26,MSFT,43.1039,4.50454,0,HOLD
2021-05-27,MSFT,50.5735,4.14286,0,HOLD
2021-06-10,AAPL,43.648,1.82447,0,HOLD
2021-06-11,AAPL,55.3795,1.79171,0,HOLD
2021-05-28,MSFT,48.9494,4.06078,0,HOLD
2021-06-01,MSFT,36.8849,3.74106,0,HOLD
2021-06-14,AAPL,42.1099,1.71714,0,HOLD
2021-06-15,AAPL,41.0017,1.81959,0,HOLD
2021-06-02,MSFT,38.5005,3.73487,0,HOLD
2021-06-03,MSFT,43.5607,3.58026,0,HOLD
2021-06-16,AAPL,34.9781,1.76453,0,BUY
2021-06-04,MSFT,45.3696,3.62086,0,HOLD
2021-06-07,MSFT,43.5311,3.65243,0,HOLD
2021-06-08,MSFT,36.7924,3.80991,0,HOLD
2021-06-17,AAPL,35.2634,1.86628,0,HOLD
2021-06-18,AAPL,27.535,1.88997,0,HOLD
2021-06-09,MSFT,26.4303,3.60112,0,BUY
2021-06-21,AAPL,27.0246,1.89137,0,HOLD
2021-06-22,AAPL,18.321,2.01611,0,HOLD
2021-06-23,AAPL,16.6543,2.10462,0,HOLD
2021-06-10,MSFT,30.5753,3.3918,0,HOLD
2021-06-11,MSFT,30.4722,3.40764,0,HOLD
2021-06-24,AAPL,12.1165,2.06977,0,HOLD
2021-06-25,AAPL,21.0481,2.02726,0,HOLD
2021-06-14,MSFT,30.9604,3.2899,0,HOLD
2021-06-15,MSFT,33.6333,3.21347,0,HOLD
2021-06-28,AAPL,22.1126,1.97918,0,HOLD
2021-06-29,AAPL,20.7849,1.95479,0,HOLD
2021-06-16,MSFT,33.7148,3.23963,0,HOLD
2021-06-17,MSFT,41.1037,3.51299,0,HOLD
2021-06-30,AAPL,17.7131,2.0182,0,HOLD
2021-07-01,AAPL,14.3157,1.96872,0,HOLD
2021-06-18,MSFT,36.0491,3.75467,0,HOLD
2021-06-21,MSFT,36.0958,3.82559,0,HOLD
2021-07-02,AAPL,14.3056,1.99799,0,HOLD
2021-07-06,AAPL,14.2551,1.91785,0,HOLD
2021-06-22,MSFT,26.23,3.91303,0,HOLD
2021-06-23,MSFT,16.554,3.88135,0,HOLD
2021-07-07,AAPL,11.737,2.07535,0,HOLD
2021-07-08,AAPL,18.3332,2.13668,0,HOLD
2021-06-24,MSFT,17.9219,3.71885,0,HOLD
2021-06-25,MSFT,19.3743,3.59767,0,HOLD
2021-07-09,AAPL,18.0804,2.17082,0,HOLD
2021-07-12,AAPL,13.6923,2.33041,0,HOLD
2021-06-28,MSFT,24.217,3.40074,0,HOLD
2021-06-29,MSFT,16.8576,3.36562,0,HOLD
2021-07-13,AAPL,23.2705,2.26909,0,HOLD
2021-07-14,AAPL,20.9802,2.40916,0,HOLD
2021-06-30,MSFT,15.9187,3.45857,0,HOLD
2021-07-01,MSFT,22.9015,3.2823,0,HOLD
2021-07-15,AAPL,20.5964,2.45586,0,HOLD
2021-07-16,AAPL,19.9279,2.53948,0,HOLD
2021-07-02,MSFT,19.6257,3.37457,0,HOLD
2021-07-06,MSFT,17.2763,3.53844,0,HOLD
2021-07-19,AAPL,32.5339,2.88305,0,HOLD
2021-07-20,AAPL,34.807,2.9179,0,HOLD
2021-07-07,MSFT,15.398,3.73055,0,HOLD
2021-07-08,MSFT,12.8968,3.56737,0,HOLD
2021-07-21,AAPL,33.9726,3.05727,0,HOLD
2021-07-22,AAPL,33.996,3.05449,0,HOLD
2021-07-09,MSFT,18.6844,3.43793,0,HOLD
2021-07-12,MSFT,16.5862,3.45789,0,HOLD
2021-07-23,AAPL,33.6385,3.07191,0,HOLD
2021-07-26,AAPL,35.378,3.03567,0,HOLD
2021-07-13,MSFT,23.2662,3.29195,0,HOLD
2021-07-14,MSFT,22.0248,3.42072,0,HOLD
2021-07-27,AAPL,39.0244,2.94229,0,HOLD
2021-07-28,AAPL,44.1843,3.01825,0,HOLD
2021-07-15,MSFT,23.0797,3.46961,0,HOLD
2021-07-16,MSFT,23.0797,3.49027,0,HOLD
2021-07-29,AAPL,46.3697,3.09072,0,HOLD
2021-07-30,AAPL,53.8821,2.99386,0,HOLD
2021-07-19,MSFT,30.4123,3.67481,0,HOLD
2021-07-20,MSFT,35.1009,3.87655,0,HOLD
2021-08-02,AAPL,45.015,2.98898,0,HOLD
2021-08-03,AAPL,55.7682,2.79594,0,HOLD
2021-07-21,MSFT,36.2204,3.94816,0,HOLD
2021-07-22,MSFT,28.8558,4.27798,0,HOLD
2021-08-04,AAPL,54.8834,2.86354,0,HOLD
2021-08-05,AAPL,53.7601,2.76597,0,HOLD
2021-07-23,MSFT,28.5841,4.32824,0,HOLD
2021-07-26,MSFT,31.9513,4.18778,0,HOLD
2021-08-06,AAPL,40.8349,2.46352,0,HOLD
2021-08-09,AAPL,40.2926,2.39956,0,HOLD
2021-07-27,MSFT,32.9711,4.04662,0,HOLD
2021-07-28,MSFT,27.9296,4.24216,0,HOLD
2021-08-10,AAPL,45.7895,2.1934,0,HOLD
2021-08-11,AAPL,48.7723,2.25707,0,HOLD
2021-07-29,MSFT,31.8372,4.41154,0,HOLD
2021-07-30,MSFT,38.6989,4.38469,0,HOLD
2021-08-12,AAPL,54.785,2.17357,0,HOLD
2021-08-13,AAPL,46.6998,2.27216,0,HOLD
2021-08-02,MSFT,33.0912,4.3544,0,HOLD
2021-08-03,MSFT,43.1009,4.18708,0,HOLD
2021-08-16,AAPL,51.3173,2.20538,0,HOLD
2021-08-17,AAPL,24.2225,2.22818,0,HOLD
2021-08-04,MSFT,40.7049,4.19534,0,HOLD
2021-08-05,MSFT,39.6737,4.21324,0,HOLD
2021-08-18,AAPL,26.3131,2.10022,0,HOLD
2021-08-19,AAPL,47.2427,2.34612,0,HOLD
2021-08-06,MSFT,28.0069,4.10031,0,HOLD
2021-08-09,MSFT,23.5079,3.83936,0,HOLD
2021-08-20,AAPL,45.9751,2.4336,0,HOLD
2021-08-23,AAPL,41.7422,2.43517,0,HOLD
2021-08-10,MSFT,27.7023,3.77257,0,HOLD
2021-08-11,MSFT,41.0609,3.60042,0,HOLD
2021-08-24,AAPL,42.5641,2.39638,0,HOLD
2021-08-25,AAPL,40.5928,2.4105,0,HOLD
2021-08-12,MSFT,52.3269,3.52125,0,HOLD
2021-08-13,MSFT,48.5981,3.53089,0,HOLD
2021-08-26,AAPL,44.2062,2.47,0,HOLD
2021-08-27,AAPL,46.4405,2.48117,0,HOLD
2021-08-16,MSFT,40.7843,3.58872,0,HOLD
2021-08-17,MSFT,41.8111,3.46272,0,HOLD
2021-08-30,AAPL,43.3541,2.55027,0,HOLD
2021-08-31,AAPL,35.3307,2.72266,0,HOLD
2021-08-18,MSFT,32.548,3.18937,0,HOLD
2021-08-19,MSFT,40.0692,3.37471,0,HOLD
2021-08-20,MSFT,27.057,3.94973,0,HOLD
2021-05-19,GOOG,68.4124,2.54101,0,HOLD
2021-05-20,GOOG,58.4181,2.64835,0,HOLD
2021-08-23,MSFT,22.0742,4.27782,0,HOLD
2021-08-24,MSFT,21.441,4.30032,0,HOLD
2021-05-21,GOOG,53.7459,2.71896,0,HOLD
2021-05-24,GOOG,50.2989,2.63626,0,HOLD
2021-08-25,MSFT,23.5242,4.34968,0,HOLD
2021-08-26,MSFT,31.706,4.3943,0,HOLD
2021-05-25,GOOG,44.9429,2.60907,0,HOLD
2021-05-26,GOOG,43.7725,2.60319,0,HOLD
2021-08-27,MSFT,36.5393,4.48771,0,HOLD
2021-08-30,MSFT,32.8652,4.52615,0,HOLD
2021-05-27,GOOG,46.1042,2.50665,0,HOLD
2021-05-28,GOOG,44.9275,2.49417,0,HOLD
2021-08-31,MSFT,27.3908,4.47909,0,HOLD
2021-09-01,MSFT,29.143,4.49325,0,HOLD
2021-06-01,GOOG,32.9205,2.26131,0,BUY
2021-09-02,MSFT,32.5674,4.49856,0,HOLD
2021-09-03,MSFT,38.2506,4.45009,0,HOLD
2021-09-07,MSFT,36.8119,4.28102,0,HOLD
2021-06-02,GOOG,26.1631,2.16489,0,HOLD
2021-06-03,GOOG,33.4168,2.13533,0,HOLD
2021-09-08,MSFT,39.1958,4.31858,0,HOLD
2021-09-09,MSFT,31.9009,4.12679,0,HOLD
2021-06-04,GOOG,33.6871,2.10194,0,HOLD
2021-06-07,GOOG,32.7621,2.0958,0,HOLD
2021-09-10,MSFT,52.6125,3.71701,0,HOLD
2021-09-13,MSFT,62.8266,3.49349,0,SELL
2021-06-08,GOOG,32.6832,2.08489,0,HOLD
2021-09-01,AAPL,35.2837,2.74709,0,HOLD
2021-09-02,AAPL,38.2325,2.70731,0,HOLD
2021-06-09,GOOG,17.3445,1.91654,0,HOLD
2021-06-10,GOOG,22.5052,1.75046,0,HOLD
2021-09-03,AAPL,37.2684,2.78757,0,HOLD
2021-09-07,AAPL,38.162,2.58936,0,HOLD
2021-06-11,GOOG,23.0427,1.70091,0,HOLD
2021-06-14,GOOG,26.0253,1.70825,0,HOLD
2021-09-08,AAPL,33.3797,2.6089,0,HOLD
2021-09-09,AAPL,21.4518,2.42534,0,HOLD
2021-06-15,GOOG,29.4989,1.60052,0,HOLD
2021-06-16,GOOG,29.0577,1.58056,0,HOLD
2021-09-10,AAPL,26.9514,2.33182,0,HOLD
2021-09-13,AAPL,44.1708,2.68497,0,HOLD
2021-06-17,GOOG,35.7553,1.64097,0,HOLD
2021-06-18,GOOG,31.3258,1.62548,1,HOLD
2021-09-14,AAPL,47.6365,2.7108,0,HOLD
2021-09-15,AAPL,53.0532,2.88179,0,HOLD
2021-06-21,GOOG,31.2435,1.67961,0,HOLD
2021-06-22,GOOG,31.1315,1.69719,0,HOLD
2021-09-16,AAPL,49.7649,2.92018,0,HOLD
2021-09-17,AAPL,46.4055,2.92785,0,HOLD
2021-06-23,GOOG,17.6209,1.61881,0,HOLD
2021-06-24,GOOG,19.2159,1.58759,0,HOLD
2021-09-20,AAPL,61.7435,3.12676,0,SELL
2021-06-25,GOOG,23.4973,1.50067,0,HOLD
2021-09-14,MSFT,62.155,3.62664,0,HOLD
2021-09-15,MSFT,52.044,3.73081,0,HOLD
2021-09-21,AAPL,73.4552,3.03533,0,HOLD
2021-09-22,AAPL,72.0994,3.05487,0,HOLD
2021-09-16,MSFT,43.8799,3.68459,0,HOLD
2021-09-17,MSFT,37.6901,3.7584,0,HOLD
2021-09-23,AAPL,67.9424,3.07651,0,HOLD
2021-09-24,AAPL,69.2857,3.01509,0,HOLD
2021-09-20,MSFT,58.9535,4.02607,0,HOLD
2021-09-21,MSFT,68.1199,4.42895,0,HOLD
2021-09-27,AAPL,73.7737,3.02346,0,HOLD
2021-09-28,AAPL,84.002,3.0123,0,HOLD
2021-09-22,MSFT,63.0198,4.46137,0,HOLD
2021-09-23,MSFT,56.6922,4.60003,0,HOLD
2021-09-29,AAPL,83.4189,3.0123,0,HOLD
2021-09-30,AAPL,78.0971,3.03044,0,HOLD
2021-09-24,MSFT,55.6466,4.61314,0,HOLD
2021-09-27,MSFT,59.1853,4.70421,0,HOLD
2021-10-01,AAPL,74.8434,2.7736,0,HOLD
2021-10-04,AAPL,74.6414,2.85317,0,HOLD
2021-09-28,MSFT,65.7813,4.96497,0,HOLD
2021-09-29,MSFT,72.2788,5.28784,0,HOLD
2021-10-05,AAPL,75.321,2.83781,0,HOLD
2021-10-06,AAPL,75.1825,2.82455,0,HOLD
2021-09-30,MSFT,68.9758,5.19263,0,HOLD
2021-10-01,MSFT,71.3062,5.30784,0,HOLD
2021-10-07,AAPL,63.7012,3.02975,0,HOLD
2021-10-08,AAPL,49.3223,2.78407,0,HOLD
2021-10-04,MSFT,65.4003,5.52929,0,HOLD
2021-10-05,MSFT,74.5465,5.69072,0,HOLD
2021-10-11,AAPL,54.4623,2.66822,0,HOLD
2021-10-12,AAPL,53.2036,2.75057,0,HOLD
2021-10-06,MSFT,72.2746,5.88733,0,HOLD
2021-10-07,MSFT,59.1085,6.24054,0,HOLD
2021-10-13,AAPL,64.3652,2.69892,0,HOLD
2021-10-14,AAPL,59.4869,2.80152,0,HOLD
2021-10-08,MSFT,50.1293,5.86456,0,HOLD
2021-10-11,MSFT,53.0634,5.48651,0,HOLD
2021-10-15,AAPL,54.212,2.82735,0,HOLD
2021-10-18,AAPL,49.4531,2.73941,0,HOLD
2021-10-12,MSFT,51.4916,5.60724,0,HOLD
2021-10-13,MSFT,54.3876,5.42649,0,HOLD
2021-10-19,AAPL,39.2214,2.79454,0,HOLD
2021-10-20,AAPL,38.3117,2.8085,0,HOLD
2021-10-14,MSFT,48.9914,5.58861,0,HOLD
2021-10-15,MSFT,43.7525,5.71141,0,HOLD
2021-10-21,AAPL,32.6471,2.7059,0,BUY
2021-10-18,MSFT,34.5315,5.52239,0,BUY
2021-06-28,GOOG,28.2185,1.43826,0,HOLD
2021-06-29,GOOG,35.3756,1.42409,0,HOLD
2021-06-30,GOOG,43.1827,1.47226,0,HOLD
2021-10-19,MSFT,23.9291,5.35889,0,HOLD
2021-10-20,MSFT,23.7957,5.243,0,HOLD
2021-07-01,GOOG,61.1731,1.43657,0,SELL
2021-10-21,MSFT,21.067,5.06225,0,HOLD
2021-10-22,AAPL,30.7992,2.56701,0,HOLD
2021-10-25,AAPL,26.3023,2.39951,0,HOLD
2021-07-02,GOOG,42.3644,1.4759,0,HOLD
2021-07-06,GOOG,34.4597,1.56136,0,BUY
2021-10-26,AAPL,25.3747,2.32064,0,HOLD
2021-10-22,MSFT,22.1142,4.78424,0,HOLD
2021-10-25,MSFT,17.4927,4.4938,0,HOLD
2021-10-27,AAPL,30.8627,2.12103,0,HOLD
2021-10-28,AAPL,31.8497,2.10916,0,HOLD
2021-10-26,MSFT,17.5333,4.36893,0,HOLD
2021-10-27,MSFT,19.7733,4.21234,1,HOLD
2021-10-29,AAPL,35.2592,2.39113,0,HOLD
2021-11-01,AAPL,33.6365,2.42812,0,HOLD
2021-10-28,MSFT,16.319,4.72146,0,HOLD
2021-10-29,MSFT,9.60405,4.70698,0,HOLD
2021-11-02,AAPL,26.7253,2.40648,0,HOLD
2021-11-03,AAPL,25.3572,2.40718,0,HOLD
2021-11-01,MSFT,8.54061,4.90567,0,HOLD
2021-11-02,MSFT,9.82748,5.04571,0,HOLD
2021-11-04,AAPL,26.0871,2.39183,0,HOLD
2021-11-05,AAPL,23.8186,2.41556,0,HOLD
2021-11-03,MSFT,9.98844,4.92015,0,HOLD
2021-11-04,MSFT,12.9517,4.83806,0,HOLD
2021-11-08,AAPL,32.8373,2.29643,0,HOLD
2021-11-09,AAPL,43.3797,2.21212,0,HOLD
2021-11-05,MSFT,11.7054,5.18782,0,HOLD
2021-11-08,MSFT,15.5767,5.09882,0,HOLD
2021-11-10,AAPL,44.5269,2.19691,0,HOLD
2021-11-11,AAPL,51.9362,2.22925,0,HOLD
2021-11-09,MSFT,16.2879,5.17678,0,HOLD
2021-11-10,MSFT,17.2875,5.21817,0,HOLD
2021-11-12,AAPL,50.1307,2.24408,0,HOLD
2021-11-15,AAPL,45.5177,2.32604,0,HOLD
2021-11-11,MSFT,25.1608,5.22162,0,HOLD
2021-11-12,MSFT,21.8348,5.22989,0,HOLD
2021-11-16,AAPL,47.2359,2.36956,0,HOLD
2021-11-17,AAPL,45.3482,2.42701,0,HOLD
2021-11-15,MSFT,20.8863,5.1754,0,HOLD
2021-11-16,MSFT,26.8144,4.93049,0,HOLD
2021-11-18,AAPL,27.8631,2.29202,1,HOLD
2021-11-19,AAPL,24.3672,2.43846,0,HOLD
2021-11-17,MSFT,29.9553,4.5897,0,HOLD
2021-11-18,MSFT,30.9752,4.63714,0,HOLD
2021-11-22,AAPL,18.509,2.66581,0,HOLD
2021-11-23,AAPL,22.4189,2.79052,0,HOLD
2021-11-19,MSFT,33.3654,4.45985,0,HOLD
2021-11-22,MSFT,29.658,4.30707,0,HOLD
2021-11-24,AAPL,25.327,2.83198,0,HOLD
2021-11-26,AAPL,30.4875,2.88668,0,HOLD
2021-11-23,MSFT,45.3746,4.91022,0,HOLD
2021-11-24,MSFT,45.0526,5.02411,0,HOLD
2021-11-29,AAPL,29.4845,3.02298,0,HOLD
2021-11-30,AAPL,23.9764,3.09217,1,HOLD
2021-11-26,MSFT,54.822,4.69696,0,HOLD
2021-11-29,MSFT,52.4151,5.07349,0,HOLD
2021-12-01,AAPL,16.5773,3.52204,0,HOLD
2021-12-02,AAPL,35.5326,4.17067,0,HOLD
2021-11-30,MSFT,51.6178,5.14853,0,HOLD
2021-12-01,MSFT,48.2756,5.46698,0,HOLD
2021-12-03,AAPL,29.7795,4.49568,0,HOLD
2021-12-06,AAPL,31.128,4.65784,0,HOLD
2021-12-02,MSFT,50.4866,5.82558,0,HOLD
2021-12-03,MSFT,51.9137,5.98359,0,HOLD
2021-12-07,AAPL,26.7944,4.82209,0,HOLD
2021-12-08,AAPL,25.5609,4.93672,0,HOLD
2021-12-06,MSFT,66.6672,6.73878,0,SELL
2021-12-09,AAPL,25.5196,5.02409,0,HOLD
2021-12-10,AAPL,27.8618,4.82908,0,HOLD
2021-07-07,GOOG,29.6059,1.6123,0,HOLD
2021-07-08,GOOG,38.0421,1.61346,0,HOLD
2021-12-13,AAPL,26.6008,4.91855,0,HOLD
2021-12-14,AAPL,34.9199,5.07092,0,HOLD
2021-07-09,GOOG,36.4073,1.63551,0,HOLD
2021-07-12,GOOG,33.971,1.57312,0,HOLD
2021-12-15,AAPL,34.5989,5.26593,0,HOLD
2021-12-16,AAPL,30.1352,5.58885,0,HOLD
